Date,Currency,Description,Record,Bid,Ask,Mid
31/12/2013,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
01/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
02/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
03/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41125,0.45125,
06/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4075,0.4475,
07/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
08/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
09/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41125,0.45125,
10/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
13/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
14/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
15/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
16/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
17/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41125,0.45125,
20/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41125,0.45125,
21/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
22/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4125,0.4525,
23/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41125,0.45125,
24/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
27/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
28/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
29/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
30/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
31/01/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
03/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
04/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41,0.45,
05/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
06/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
07/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
10/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4075,0.4475,
11/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40875,0.44875,
12/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40625,0.44625,
13/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
14/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
17/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
18/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
19/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
20/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
21/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
24/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
25/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
26/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
27/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
28/02/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
03/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
04/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
05/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
06/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
07/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
10/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
11/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.39875,0.43875,
12/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.39875,0.43875,
13/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.39875,0.43875,
14/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.39875,0.43875,
17/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
18/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.39875,0.43875,
19/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.39875,0.43875,
20/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
21/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.39875,0.43875,
24/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.39875,0.43875,
25/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
26/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
27/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
28/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
31/03/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
01/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
02/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
03/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
04/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4,0.44,
07/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
08/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
09/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
10/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
11/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
14/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
15/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
16/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
17/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
18/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
21/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
22/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
23/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
24/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
25/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
28/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
29/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
30/04/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
01/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
02/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
05/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40125,0.44125,
06/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
07/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
08/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
09/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
12/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4075,0.4475,
13/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
14/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4025,0.4425,
15/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
16/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
19/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
20/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
21/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
22/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
23/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
26/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
27/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
28/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
29/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
30/05/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
02/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
03/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
04/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
05/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
06/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
09/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.40375,0.44375,
10/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.405,0.445,
11/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4125,0.4525,
12/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
13/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4475,0.4875,
16/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.44875,0.48875,
17/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.44625,0.48625,
18/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
19/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
20/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4425,0.4825,
23/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43625,0.47625,
24/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4375,0.4775,
25/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
26/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
27/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43,0.47,
30/06/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
01/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4375,0.4775,
02/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.44125,0.48125,
03/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.44125,0.48125,
04/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4425,0.4825,
07/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43875,0.47875,
08/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43875,0.47875,
09/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.44,0.48,
10/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
11/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
14/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
15/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.44,0.48,
16/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4375,0.4775,
17/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4375,0.4775,
18/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4375,0.4775,
21/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4375,0.4775,
22/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.44,0.48,
23/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
24/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43375,0.47375,
25/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
28/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
29/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
30/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
31/07/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
01/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43,0.47,
04/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
05/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
06/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
07/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.425,0.465,
08/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4275,0.4675,
11/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43,0.47,
12/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
13/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
14/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
15/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
18/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
19/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
20/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4225,0.4625,
21/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4225,0.4625,
22/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42375,0.46375,
25/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42375,0.46375,
26/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42625,0.46625,
27/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42625,0.46625,
28/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42875,0.46875,
29/08/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42875,0.46875,
01/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43,0.47,
02/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
03/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43375,0.47375,
04/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42875,0.46875,
05/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43,0.47,
08/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4225,0.4625,
09/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.425,0.465,
10/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4225,0.4625,
11/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4275,0.4675,
12/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42875,0.46875,
15/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4275,0.4675,
16/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4275,0.4675,
17/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
18/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
19/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43875,0.47875,
22/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43625,0.47625,
23/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43625,0.47625,
24/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
25/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43375,0.47375,
26/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
29/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
30/09/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.435,0.475,
01/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
02/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42875,0.46875,
03/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42875,0.46875,
06/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42875,0.46875,
07/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42375,0.46375,
08/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4225,0.4625,
09/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
10/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42125,0.46125,
13/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42125,0.46125,
14/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
15/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
16/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4225,0.4625,
17/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
20/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
21/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
22/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
23/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
24/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
27/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
28/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
29/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
30/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
31/10/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
03/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
04/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
05/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42625,0.46625,
06/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42125,0.46125,
07/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4225,0.4625,
10/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42125,0.46125,
11/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4225,0.4625,
12/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
13/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
14/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
17/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
18/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
19/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
20/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
21/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
24/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
25/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
26/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
27/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
28/11/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
01/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
02/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
03/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
04/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
05/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
08/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
09/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
10/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
11/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
12/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
15/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
16/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
17/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
18/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
19/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
22/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
23/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
24/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
25/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
26/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
29/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
30/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
31/12/2014,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
01/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
02/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
05/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4175,0.4575,
06/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
07/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
08/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
09/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
12/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
13/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
14/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
15/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
16/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
19/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
20/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
21/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
22/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
23/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41375,0.45375,
26/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
27/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
28/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
29/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
30/01/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.415,0.455,
02/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
03/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
04/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42125,0.46125,
05/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
06/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
09/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42,0.46,
10/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42125,0.46125,
11/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42125,0.46125,
12/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.42125,0.46125,
13/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41625,0.45625,
16/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
17/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.41875,0.45875,
18/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.425,0.465,
19/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4325,0.4725,
20/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43125,0.47125,
23/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.43,0.47,
24/02/2015,GBP,OIS GBP SONIA 3M ,GBPOIS_3M,0.4275,0.4675,
